,Depto,C1,C2,CR,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,NF,Carrera,Campus,Sem,Sexo,Apr
883,Ingeniería Civil Metalúrgica,4,4,0,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4.0,4,2,4.0,4,0,4,0,4,4,4,4,88,10,0,2,0,1
884,Ingeniería Civil Plan Común,3,0,4,4,4,2,0,4,1,4,4,4,4,0,0,4,0,4,4,0,4,0,4,4,4,4,4,0,4,4.0,2,4,4.0,4,4,4,0,0,4,4,0,70,11,0,2,0,1
885,Ingeniería Civil Plan Común,4,1,0,0,4,4,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2.0,4,4,0.0,4,4,4,4,4,4,4,4,78,11,0,2,1,1
886,Ingeniería Civil Plan Común,4,4,0,4,1,3,3,4,1,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,2.0,4,4,4,4,4,4,4,4,80,11,0,2,0,1
887,Ingeniería Civil Plan Común,3,1,1,0,4,4,4,4,1,4,4,3,1,0,0,0,4,4,0,4,4,4,4,4,4,4,0,1,1,0.0,0,0,0.0,0,0,0,0,0,0,0,4,34,11,0,2,0,0
888,Ingeniería Civil Eléctrica,4,4,0,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,98,4,0,2,0,1
889,Ingeniería Civil Plan Común,4,4,0,0,4,4,1,4,1,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,0.0,4,4,4,4,4,4,4,4,89,11,0,2,0,1
890,Ingeniería Civil Plan Común,4,4,0,0,4,4,1,3,1,1,0,1,1,4,0,0,0,0,4,4,4,3,4,4,4,4,4,4,4,4.0,0,4,4.0,0,4,0,4,0,0,4,0,78,11,0,2,1,1
891,Ingeniería Civil Plan Común,4,1,0,4,4,4,4,4,4,0,2,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,2.0,4,4,4,4,4,4,4,4,73,11,0,2,0,1
892,Ingeniería Civil Metalúrgica,4,4,0,4,0,4,0,3,1,3,4,1,4,4,4,0,0,4,4,4,4,4,4,0,4,2,4,1,3,3.0,0,4,4.0,4,0,4,0,4,0,4,4,70,10,0,2,1,1
893,Ingeniería Civil Plan Común,4,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4.0,4,4,0.0,4,4,4,4,4,4,4,4,90,11,0,2,0,1
894,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,95,11,0,2,0,1
895,Ingeniería Civil Plan Común,4,4,0,4,4,4,1,4,1,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,0,4,4,4,4,4,95,11,0,2,0,1
896,Ingeniería Civil Plan Común,3,4,0,0,0,4,3,0,0,0,0,4,4,0,4,4,4,0,4,4,0,4,4,4,4,0,0,4,4,3.0,4,4,4.0,0,0,0,0,0,0,0,0,64,11,0,2,0,1
898,Ingeniería Civil Eléctrica,4,4,0,4,4,4,3,4,1,4,4,4,4,4,4,4,4,0,4,0,4,0,4,4,4,0,4,4,1,2.0,4,4,3.0,4,4,4,4,0,4,4,4,77,4,0,2,0,1
899,Ingeniería Civil Metalúrgica,4,4,0,4,0,4,3,4,1,4,4,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,91,10,0,2,0,1
900,Ingeniería Civil Eléctrica,2,2,1,4,4,4,4,4,3,4,2,4,0,0,4,0,0,0,0,0,0,0,0,4,4,4,4,0,4,2.0,4,4,0.0,0,4,0,4,4,0,0,0,43,4,0,2,0,0
901,Ingeniería Civil Plan Común,0,4,4,4,4,4,4,4,4,4,4,4,1,4,0,4,4,4,4,4,4,0,4,4,4,4,4,4,4,1.0,4,0,0.0,0,0,0,0,0,0,0,0,62,11,0,2,0,1
902,Ingeniería Civil Metalúrgica,1,3,0,0,4,4,4,4,1,4,2,4,4,4,4,4,4,4,4,4,0,4,4,4,4,0,0,4,4,4.0,0,0,0.0,4,4,4,4,4,4,4,4,48,10,0,2,0,0
903,Ingeniería Civil Eléctrica,4,4,0,0,4,4,4,4,3,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,94,4,0,2,0,1
904,Ingeniería Civil Plan Común,4,1,0,4,4,4,4,4,1,4,4,4,0,4,0,4,4,4,4,0,0,0,0,4,4,4,4,0,1,0.0,0,0,0.0,0,0,4,4,0,4,4,4,62,11,0,2,0,1
905,Ingeniería Civil Eléctrica,4,1,4,4,1,2,4,4,3,4,4,3,4,4,0,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,0,4,4,4,88,4,0,2,0,1
906,Ingeniería Civil Metalúrgica,4,4,0,4,3,4,4,4,1,4,4,4,4,4,4,0,0,4,0,4,0,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,86,10,0,2,1,1
907,Ingeniería Civil Metalúrgica,4,4,0,0,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,96,10,0,2,1,1
908,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,98,11,0,2,0,1
909,Ingeniería Civil Plan Común,4,1,0,4,4,4,4,4,3,4,2,4,4,4,4,4,0,0,0,4,4,0,4,4,4,4,4,4,4,1.0,1,3,1.0,4,4,4,4,4,4,4,0,51,11,0,2,0,0
910,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,94,11,0,2,0,1
911,Ingeniería Civil Metalúrgica,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0.0,4,2,4.0,4,4,4,4,4,4,4,4,84,10,0,2,1,1
912,Ingeniería Civil Eléctrica,0,1,1,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4.0,4,4,4.0,4,4,4,4,4,4,4,4,30,4,0,2,0,0
913,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,91,11,0,2,0,1
914,Ingeniería Civil Eléctrica,2,3,0,4,1,4,4,4,1,4,4,4,1,0,0,0,0,4,4,4,4,4,0,0,4,4,0,1,4,2.0,1,1,2.0,0,4,4,4,4,4,4,0,59,4,0,2,0,1
915,Ingeniería Civil Metalúrgica,4,3,0,4,4,4,4,3,0,0,1,0,1,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0.0,0,4,4.0,0,0,0,4,0,0,4,0,67,10,0,2,1,1
916,Ingeniería Civil Plan Común,4,4,0,4,4,4,1,0,3,1,0,0,1,0,0,4,0,0,0,0,0,0,0,4,4,4,4,0,4,0.0,4,0,1.0,0,0,0,4,4,4,4,0,67,11,0,2,0,1
917,Ingeniería Civil Plan Común,4,4,0,0,4,4,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,58,11,0,2,0,1
918,Ingeniería Civil Plan Común,4,4,0,4,3,4,3,3,3,4,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,0,4,0,2,3.0,0,0,0.0,4,0,0,4,4,0,4,4,74,11,0,2,0,1
919,Ingeniería Civil Plan Común,3,4,0,4,4,4,3,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,85,11,0,2,0,1
920,Ingeniería Civil Plan Común,3,1,0,4,4,4,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,48,11,0,2,0,0
921,Ingeniería Civil Metalúrgica,1,4,0,4,4,4,4,4,1,4,4,4,4,0,4,4,0,4,3,4,4,4,4,4,4,3,4,0,4,2.0,4,4,0.0,0,4,4,4,4,4,4,4,73,10,0,2,0,1
922,Ingeniería Civil Plan Común,4,4,0,4,3,4,4,4,4,0,4,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,2,2,0.0,4,0,0,0,0,0,0,4,78,11,0,2,0,1
923,Ingeniería Civil Plan Común,1,3,1,4,3,4,1,4,3,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,1.0,4,4,4,4,4,4,4,4,43,11,0,2,1,0
924,Ingeniería Civil Metalúrgica,4,0,0,4,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,4,4,0,4,4,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,39,10,0,2,1,0
925,Ingeniería Civil Plan Común,4,4,0,0,3,1,1,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,4,2,0,2,0,0.0,0,0,4.0,4,4,0,4,4,0,4,4,73,11,0,2,1,1
926,Ingeniería Civil Plan Común,3,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,86,11,0,2,0,1
927,Ingeniería Civil Plan Común,4,4,0,0,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,97,11,0,2,0,1
928,Ingeniería Civil Plan Común,2,0,0,0,4,4,0,1,0,0,0,0,0,0,4,4,4,0,4,0,0,0,0,4,4,4,4,4,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,27,11,0,2,0,0
929,Ingeniería Civil Eléctrica,4,3,0,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,86,4,0,2,0,1
930,Ingeniería Civil Metalúrgica,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,92,10,0,2,1,1
931,Ingeniería Civil Plan Común,4,4,0,4,4,4,1,4,1,4,4,4,4,4,0,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,93,11,0,2,0,1
932,Ingeniería Civil Metalúrgica,4,4,0,0,4,4,4,3,3,4,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,1,4,4.0,4,4,1.0,4,4,4,4,0,0,4,0,79,10,0,2,0,1
933,Ingeniería Civil Plan Común,3,0,0,4,3,2,1,0,3,0,1,0,0,4,4,4,0,0,0,0,2,0,0,4,4,4,0,0,0,0.0,0,0,0.0,4,0,0,0,4,0,0,0,31,11,0,2,1,0
934,Ingeniería Civil Plan Común,4,4,0,4,3,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,0,4,4,4,4,0,96,11,0,2,0,1
935,Ingeniería Civil Metalúrgica,2,3,0,4,4,4,3,0,1,4,2,3,4,4,0,4,0,0,0,0,4,0,0,4,4,4,4,4,4,2.0,3,3,0.0,4,0,4,0,4,4,4,4,63,10,0,2,0,1
936,Ingeniería Civil Plan Común,4,4,0,4,4,4,3,4,3,4,1,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,91,11,0,2,0,1
937,Ingeniería Civil Plan Común,4,4,0,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,0,4,4,4,4,4,4,4,97,11,0,2,0,1
938,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,3,4,4,4,4,4,4,4,4,4,0,4,4,0,0,0,4,4,4,4,4,4,4.0,4,4,3.0,4,4,4,4,4,4,4,4,85,11,0,2,0,1
939,Ingeniería Civil Plan Común,4,1,0,4,4,4,3,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,4,4,4,4,0,4,4.0,4,0,0.0,4,4,4,4,4,4,4,0,67,11,0,2,0,1
940,Ingeniería Civil Plan Común,4,2,0,4,4,4,3,4,1,4,0,0,0,4,0,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4.0,4,4,4.0,0,4,4,0,0,0,4,4,77,11,0,2,1,1
941,Ingeniería Civil Plan Común,4,4,0,4,4,1,3,4,1,3,1,0,3,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,1.0,0,0,1.0,4,4,0,4,0,0,4,4,73,11,0,2,1,1
942,Ingeniería Civil Metalúrgica,4,3,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,83,10,0,2,1,1
944,Ingeniería Civil Plan Común,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,10,11,0,2,0,0
946,Ingeniería Civil Eléctrica,3,4,0,0,1,4,4,4,1,1,0,4,1,0,4,0,4,4,4,4,4,4,4,4,4,4,0,4,1,2.0,4,4,4.0,0,0,0,0,4,0,0,0,63,4,0,2,0,1
947,Ingeniería Civil Plan Común,4,1,0,4,4,1,4,4,1,1,2,1,4,4,4,0,4,4,4,0,0,3,0,4,4,4,4,4,4,4.0,1,2,4.0,0,4,4,4,4,4,4,4,71,11,0,2,1,1
948,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,0,4,0,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,0,4,4,0,91,11,0,2,0,1
949,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,98,11,0,2,0,1
950,Ingeniería Civil Eléctrica,4,1,1,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,0,4,4,0,4,4,4,4,4,3,4.0,0,0,4.0,4,4,4,4,4,0,4,4,73,4,0,2,0,1
951,Ingeniería Civil Plan Común,2,1,3,4,4,4,1,4,4,3,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,3,4,0.0,4,4,4,4,0,4,4,4,69,11,0,2,0,1
953,Ingeniería Civil Metalúrgica,4,1,1,4,4,4,1,4,1,1,4,3,1,4,0,4,4,4,4,4,4,4,4,4,4,4,4,3,4,1.0,4,2,4.0,0,4,4,4,4,4,4,4,67,10,0,2,1,1
954,Ingeniería Civil Eléctrica,4,4,0,4,4,4,4,0,3,4,4,4,4,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,3.0,2,0,0.0,0,0,4,0,0,4,4,4,67,4,0,2,0,1
955,Ingeniería Civil Plan Común,1,0,0,4,0,4,1,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,4,4,0,4,0,0,4.0,0,1,0.0,0,0,0,0,0,0,0,0,21,11,0,2,0,0
956,Ingeniería Civil Metalúrgica,4,4,0,0,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,2,0,4.0,4,4,4,4,4,4,4,4,91,10,0,2,1,1
957,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,4,4,2,4,4,4,4,0,4,4,0,4,4,4,0,4,4,4,4,0,4,0.0,4,0,0.0,4,4,4,4,4,4,4,4,88,11,0,2,0,1
958,Ingeniería Civil Plan Común,3,4,0,4,4,4,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,85,11,0,2,0,1
959,Ingeniería Civil Plan Común,2,0,0,4,4,0,3,4,4,4,4,4,0,0,0,4,4,0,0,0,4,0,0,4,4,4,4,0,0,0.0,0,0,0.0,4,4,0,4,0,4,0,4,24,11,0,2,0,0
960,Ingeniería Civil Metalúrgica,3,0,1,4,4,4,4,4,3,4,2,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4.0,4,4,0.0,4,4,4,4,4,4,4,4,24,10,0,2,0,0
961,Ingeniería Civil Metalúrgica,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,100,10,0,2,0,1
962,Ingeniería Civil Plan Común,4,4,0,0,4,4,1,1,1,1,4,3,1,4,4,4,4,4,4,4,4,0,4,4,4,3,0,1,1,4.0,0,0,4.0,0,0,0,4,4,0,0,0,75,11,0,2,0,1
963,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,0,0,0,4,0,4,4,4,4,4,4,4.0,4,4,4.0,0,4,4,0,0,4,0,4,85,11,0,2,0,1
965,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,100,11,0,2,0,1
966,Ingeniería Civil Metalúrgica,1,1,4,4,4,4,0,4,4,3,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,0.0,4,4,4.0,0,4,4,4,0,4,0,0,69,10,0,2,1,1
967,Ingeniería Civil Plan Común,4,4,0,0,1,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,90,11,0,2,1,1
969,Ingeniería Civil Plan Común,1,0,0,4,3,4,4,0,4,3,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,3,4,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,6,11,0,2,0,0
970,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,3,4,4,4,4,4,4,4,4,0,4,4,0,0,0,0,4,4,4,4,4,4,4.0,4,4,0.0,0,4,4,0,4,4,0,0,82,11,0,2,0,1
971,Ingeniería Civil Metalúrgica,4,3,0,4,4,4,4,4,3,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,3.0,4,4,4,4,4,4,4,4,85,10,0,2,1,1
972,Ingeniería Civil Metalúrgica,4,4,0,4,4,4,4,4,3,4,4,4,4,4,0,4,4,4,4,0,4,4,4,4,4,4,4,3,4,4.0,3,4,4.0,4,4,4,4,0,4,4,0,93,10,0,2,0,1
973,Ingeniería Civil Plan Común,4,1,0,4,1,4,1,3,3,3,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,1.0,0,1,0.0,0,4,0,0,4,4,4,4,62,11,0,2,1,1
974,Ingeniería Civil Plan Común,4,2,0,4,4,4,1,0,4,3,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0,4,0.0,4,0,0.0,0,4,0,4,4,4,4,4,63,11,0,2,0,1
975,Ingeniería Civil Plan Común,4,4,0,4,4,4,0,4,0,4,4,4,4,4,4,4,4,0,4,0,4,4,4,4,4,0,4,0,4,4.0,0,4,4.0,4,4,0,4,4,4,4,4,86,11,0,2,0,1
976,Ingeniería Civil Informática,4,4,0,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,98,7,0,2,0,1
977,Ingeniería Civil Plan Común,4,1,0,4,3,4,1,4,1,4,4,4,4,4,0,0,0,0,4,0,0,0,0,4,4,4,4,3,4,4.0,0,4,0.0,0,4,4,0,4,4,4,4,67,11,0,2,0,1
978,Ingeniería Civil Metalúrgica,0,4,1,4,1,2,4,4,1,4,4,3,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,48,10,0,2,1,0
979,Ingeniería Civil Plan Común,4,3,0,0,4,4,3,4,3,4,4,4,1,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,4,4,4.0,4,4,4,4,4,4,4,4,82,11,0,2,0,1
980,Ingeniería Civil Metalúrgica,4,1,0,4,4,4,4,4,4,4,4,4,0,4,0,0,4,4,4,4,0,0,4,4,4,4,4,4,4,4.0,4,4,1.0,4,4,4,4,4,4,4,4,78,10,0,2,0,1
982,Ingeniería Civil Plan Común,0,1,0,4,4,4,4,4,1,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4.0,4,1,0.0,4,4,4,4,0,4,0,4,18,11,0,2,0,0
983,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,3,4,4,4,0,4,4,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,94,11,0,2,0,1
984,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,1,4,4,3,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,97,11,0,2,0,1
985,Ingeniería Civil Eléctrica,4,4,0,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,1.0,0,0,0.0,0,4,4,4,0,4,0,0,83,4,0,2,0,1
986,Ingeniería Civil Metalúrgica,4,3,0,4,3,4,4,4,0,4,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.0,4,4,1.0,4,4,4,4,4,4,4,4,79,10,0,2,1,1
987,Ingeniería Civil Plan Común,4,1,0,4,3,4,1,4,3,4,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4.0,0,4,0.0,4,4,4,4,4,4,4,4,69,11,0,2,1,1
988,Ingeniería Civil Plan Común,1,0,0,4,4,1,1,1,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,4,4,4,4,0,3,0.0,0,0,0.0,0,0,4,0,0,0,0,0,1,11,0,2,1,0
989,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,96,11,0,2,0,1
990,Ingeniería Civil Plan Común,4,4,0,0,4,4,3,3,0,4,0,0,0,4,0,0,4,0,4,0,0,0,4,4,4,4,0,4,4,4.0,4,0,1.0,4,4,0,4,0,0,0,0,57,11,0,2,1,1
992,Ingeniería Civil Plan Común,4,1,0,4,3,4,4,4,0,0,4,0,0,4,0,4,2,4,0,0,4,4,4,4,4,4,4,4,4,4.0,0,4,0.0,4,4,0,4,4,4,0,4,67,11,0,2,0,1
993,Ingeniería Civil Plan Común,4,1,2,4,4,4,4,4,1,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,0,4,4,4,4,77,11,0,2,1,1
994,Ingeniería Civil Plan Común,1,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,0,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,66,11,0,2,0,1
995,Ingeniería Civil Plan Común,4,3,0,4,3,3,1,4,3,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,4,81,11,0,2,1,1
996,Ingeniería Civil Plan Común,4,3,0,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,4,4,4.0,4,4,4,4,4,4,4,4,77,11,0,2,1,1
997,Ingeniería Civil Plan Común,1,3,1,0,4,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,2,4,0.0,4,4,4.0,4,4,4,4,4,4,0,4,43,11,0,2,0,0
998,Ingeniería Civil Metalúrgica,0,4,4,0,1,4,4,4,1,4,4,1,0,4,4,4,4,4,4,0,4,4,0,4,4,4,4,4,4,0.0,0,0,0.0,4,0,4,4,4,4,4,0,61,10,0,2,0,1
999,Ingeniería Civil Metalúrgica,4,4,0,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4,4,4.0,4,4,4,4,4,4,4,0,95,10,0,2,1,1
1000,Ingeniería Civil Metalúrgica,4,4,0,0,4,4,4,4,1,4,1,4,4,4,0,4,4,4,4,4,0,0,4,4,4,4,4,4,4,4.0,4,0,0.0,4,4,4,4,4,4,4,4,83,10,0,2,0,1
1001,Ingeniería Civil Plan Común,4,4,0,4,4,4,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4.0,0,4,4.0,4,4,4,4,4,4,4,4,90,11,0,2,0,1
1002,Ingeniería Civil Plan Común,4,4,0,4,4,4,4,4,0,4,4,4,4,4,0,4,4,4,4,0,4,0,4,4,4,4,4,4,4,4.0,4,0,4.0,0,4,0,4,4,4,4,4,90,11,0,2,1,1
1003,Ingeniería Civil Metalúrgica,3,3,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,4,4,4.0,4,4,4,4,4,4,4,4,79,10,0,2,1,1
1004,Ingeniería Civil Eléctrica,1,3,0,4,4,4,3,4,1,4,0,0,0,4,4,4,4,4,4,4,0,0,0,4,4,4,4,0,0,0.0,0,0,0.0,0,4,0,0,0,4,4,4,40,4,0,2,0,0
1005,Ingeniería Civil Metalúrgica,1,0,0,4,4,3,4,4,4,0,0,0,0,4,0,4,0,4,0,0,0,0,0,4,4,4,4,0,1,0.0,0,0,0.0,4,0,0,0,0,0,0,0,20,10,0,2,0,0
1006,Ingeniería Civil Eléctrica,2,1,1,0,4,4,3,1,3,1,1,1,3,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,1.0,2,4,0.0,0,0,0,0,0,4,4,4,29,4,0,2,0,0
1007,Ingeniería Civil Plan Común,4,1,0,4,4,2,4,4,1,4,4,4,4,4,4,4,0,4,0,0,0,4,4,4,4,4,4,4,4,2.0,4,4,1.0,4,4,4,4,4,4,4,4,71,11,0,2,0,1
1008,Ingeniería Civil Metalúrgica,4,2,0,4,4,4,0,4,3,0,4,4,0,0,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4.0,4,4,0.0,4,0,4,4,0,0,4,4,73,10,0,2,0,1
1009,Ingeniería Civil Eléctrica,4,2,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,3.0,4,4,4.0,4,4,4,4,4,4,4,4,86,4,0,2,0,1
