C1,C2,CR,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,NF,Carrera,Campus,Sexo,Sem,Apr,labels
100.0,95.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,98.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,95.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,83.0,1,0.0,0,2.0,1,3
95.0,80.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,75.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,45.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,82.0,7,0.0,0,1.0,1,3
95.0,65.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,85.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,89.0,12,0.0,0,2.0,1,4
62.5,0.0,0.0,100.0,100.0,90.0,100.0,100.0,80.0,60.0,67.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,90.0,100.0,95.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31.0,17,0.0,1,2.0,0,4
62.0,90.0,0.0,100.0,100.0,100.0,100.0,75.0,40.0,83.3,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,80.0,1,0.0,0,1.0,1,3
65.0,25.0,0.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,74.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,75.0,100.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,12,0.0,1,2.0,0,1
85.0,0.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,100.0,0.0,86.0,83.0,95.0,71.0,81.0,89.0,63.0,90.91,69.0,48.0,100.0,100.0,100.0,65.0,100.0,0.0,0.0,0.0,0.0,65.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,72.0,9,0.0,0,2.0,1,4
0.0,10.0,0.0,100.0,100.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0,1.0,0,0
83.0,95.0,0.0,100.0,100.0,100.0,60.0,100.0,80.0,83.3,25.0,60.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,85.0,0.0,85.0,100.0,65.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,7,0.0,0,1.0,1,3
34.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,0.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1,0.0,1,1.0,1,0
80.0,100.0,95.0,40.0,100.0,100.0,0.0,50.0,20.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,6,0.0,0,2.0,1,1
73.0,0.0,100.0,100.0,100.0,100.0,60.0,75.0,60.0,100.0,75.0,20.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,95.0,100.0,100.0,100.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,2,0.0,1,1.0,1,0
75.0,85.0,0.0,100.0,20.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,8,0.0,1,1.0,1,2
98.0,95.0,0.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,80.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,100.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,7,0.0,0,1.0,1,3
70.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,76.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,92.0,100.0,100.0,100.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,35.0,5,0.0,0,2.0,0,1
100.0,90.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,5,0.0,0,2.0,1,3
55.0,55.0,0.0,0.0,40.0,100.0,80.0,75.0,60.0,100.0,75.0,40.0,100.0,71.0,85.0,84.0,56.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,75.0,95.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,9,0.0,0,1.0,1,2
70.0,100.0,0.0,33.0,100.0,100.0,100.0,75.0,60.0,100.0,83.0,100.0,100.0,90.0,85.0,100.0,100.0,76.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,89.0,6,0.0,0,2.0,1,3
85.0,45.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,95.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,80.0,11,0.0,0,2.0,1,4
85.0,85.0,0.0,100.0,60.0,100.0,100.0,75.0,60.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,65.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,89.0,7,0.0,0,1.0,1,3
37.0,100.0,0.0,100.0,100.0,0.0,60.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,70.0,100.0,45.0,100.0,90.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,79.0,1,0.0,0,1.0,1,3
75.0,90.0,0.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,5,0.0,0,1.0,1,2
17.0,35.0,0.0,0.0,100.0,100.0,60.0,50.0,60.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,55.0,0.0,0.0,100.0,100.0,100.0,100.0,80.0,0.0,0.0,0.0,26.0,1,0.0,1,1.0,0,0
20.0,100.0,0.0,100.0,100.0,100.0,40.0,75.0,80.0,100.0,75.0,40.0,100.0,82.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.0,100.0,100.0,95.0,100.0,100.0,100.0,55.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,9,0.0,0,1.0,1,2
20.0,100.0,0.0,100.0,100.0,100.0,80.0,50.0,40.0,66.7,100.0,20.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,95.0,100.0,100.0,100.0,65.0,100.0,85.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,73.0,7,0.0,0,1.0,1,3
70.0,100.0,0.0,100.0,100.0,100.0,80.0,100.0,80.0,66.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,9,0.0,0,1.0,1,4
75.0,0.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,95.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,69.0,10,0.0,0,2.0,1,4
80.0,40.0,0.0,67.0,100.0,100.0,100.0,75.0,100.0,100.0,67.0,80.0,100.0,100.0,100.0,100.0,76.0,0.0,95.0,87.0,0.0,78.0,100.0,100.0,100.0,90.0,95.0,90.0,100.0,100.0,80.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,72.0,1,0.0,0,2.0,1,3
100.0,80.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,18,0.0,0,2.0,1,4
100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,99.0,12,0.0,0,2.0,1,4
25.0,75.0,0.0,100.0,60.0,0.0,80.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,25.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0.0,1,1.0,0,0
41.0,40.0,75.0,100.0,100.0,0.0,80.0,75.0,40.0,0.0,100.0,0.0,100.0,94.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,69.0,9,0.0,0,1.0,1,4
17.0,35.0,0.0,0.0,100.0,100.0,60.0,50.0,60.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1,0.0,1,1.0,0,0
95.0,95.0,0.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,93.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,96.0,9,0.0,0,1.0,1,4
37.0,95.0,0.0,100.0,100.0,100.0,40.0,75.0,80.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1,0.0,1,1.0,1,0
95.0,85.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,90.0,90.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,93.0,5,0.0,0,2.0,1,3
65.0,90.0,0.0,100.0,100.0,0.0,0.0,50.0,60.0,80.0,50.0,40.0,100.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,82.0,100.0,100.0,75.0,55.0,45.0,5.0,100.0,85.0,100.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,5,0.0,0,2.0,1,0
69.0,85.0,0.0,100.0,100.0,100.0,60.0,100.0,60.0,100.0,100.0,20.0,0.0,0.0,0.0,0.0,68.0,83.0,84.0,89.0,100.0,0.0,76.0,85.0,95.0,55.0,90.0,95.0,55.0,85.0,90.0,95.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,76.0,1,0.0,0,1.0,1,3
75.0,65.0,0.0,100.0,100.0,90.0,100.0,25.0,80.0,100.0,67.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,81.0,12,0.0,0,2.0,1,4
20.0,45.0,70.0,67.0,100.0,100.0,100.0,25.0,60.0,80.0,33.0,40.0,100.0,86.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,90.0,85.0,0.0,100.0,100.0,100.0,100.0,40.0,100.0,100.0,100.0,100.0,66.0,5,0.0,0,2.0,1,3
35.0,85.0,0.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,80.0,100.0,86.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,9,0.0,0,1.0,1,2
98.0,100.0,0.0,100.0,100.0,100.0,75.0,100.0,80.0,100.0,100.0,80.0,100.0,82.0,93.0,100.0,100.0,99.0,97.0,87.0,90.91,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,5,0.0,0,2.0,1,3
0.0,95.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,48.0,1,0.0,0,2.0,0,3
100.0,85.0,22.0,80.0,100.0,100.0,100.0,25.0,0.0,60.0,17.0,0.0,0.0,0.0,0.0,94.0,100.0,99.0,0.0,0.0,0.0,0.0,94.0,100.0,90.0,100.0,35.0,100.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,6,0.0,0,2.0,0,1
45.0,100.0,0.0,100.0,100.0,0.0,80.0,75.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,35.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,7,0.0,0,1.0,1,2
85.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,67.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,2,0.0,0,2.0,1,3
50.0,0.0,0.0,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,100.0,80.0,90.0,100.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9,0.0,0,1.0,0,1
55.0,100.0,0.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,7,0.0,0,1.0,1,2
65.0,100.0,0.0,100.0,100.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,7,0.0,0,1.0,1,2
100.0,100.0,0.0,100.0,100.0,100.0,100.0,50.0,100.0,80.0,33.0,100.0,100.0,100.0,100.0,100.0,57.0,91.0,97.0,98.0,90.91,99.0,100.0,100.0,95.0,85.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,95.0,5,0.0,1,2.0,1,3
50.0,80.0,0.0,100.0,100.0,0.0,80.0,100.0,100.0,50.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0,0.0,1,1.0,1,0
90.0,0.0,100.0,83.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,60.0,100.0,90.0,100.0,90.0,0.0,83.0,0.0,23.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,95.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,77.0,5,0.0,0,2.0,1,3
80.0,100.0,0.0,0.0,100.0,100.0,0.0,75.0,80.0,80.0,67.0,60.0,100.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,90.0,95.0,100.0,95.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,6,0.0,0,2.0,1,2
90.0,60.0,0.0,100.0,100.0,100.0,80.0,75.0,80.0,66.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,90.0,80.0,95.0,100.0,100.0,41.0,100.0,100.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,8,0.0,0,1.0,1,2
80.0,80.0,0.0,0.0,60.0,100.0,100.0,25.0,60.0,100.0,33.0,80.0,67.0,100.0,100.0,100.0,96.0,71.0,99.0,0.0,100.0,95.0,100.0,100.0,100.0,95.0,40.0,100.0,100.0,90.0,100.0,100.0,90.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,80.0,12,0.0,0,2.0,1,4
19.0,85.0,75.0,0.0,100.0,100.0,80.0,25.0,100.0,83.3,80.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,75.0,50.0,100.0,25.0,30.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,11,0.0,0,1.0,1,1
20.0,100.0,0.0,100.0,20.0,100.0,60.0,100.0,40.0,0.0,50.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,98.0,86.0,100.0,0.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,67.0,1,0.0,0,1.0,1,3
53.0,90.0,0.0,100.0,60.0,0.0,60.0,50.0,40.0,40.0,25.0,40.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,80.0,90.0,60.0,95.0,95.0,0.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,66.0,10,0.0,0,1.0,1,1
90.0,80.0,0.0,100.0,100.0,100.0,75.0,75.0,60.0,100.0,67.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,90.91,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,85.0,65.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,86.0,6,0.0,0,2.0,1,3
100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,95.0,90.0,100.0,100.0,99.0,100.0,100.0,90.91,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,90.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,6,0.0,1,2.0,1,3
65.0,0.0,100.0,100.0,100.0,0.0,80.0,50.0,100.0,100.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,80.0,100.0,100.0,0.0,100.0,100.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,9,0.0,0,1.0,1,2
51.0,90.0,0.0,100.0,100.0,100.0,100.0,75.0,80.0,100.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,95.0,100.0,85.0,100.0,95.0,75.0,45.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,2,0.0,0,1.0,1,0
53.0,70.0,0.0,0.0,100.0,100.0,60.0,75.0,100.0,80.0,100.0,20.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,30.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,82.0,30.0,100.0,70.0,7,0.0,0,1.0,1,3
40.0,100.0,0.0,0.0,0.0,100.0,80.0,100.0,80.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,92.0,100.0,94.0,95.0,100.0,100.0,40.0,100.0,90.0,100.0,100.0,55.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1,0.0,0,1.0,1,0
100.0,0.0,65.0,100.0,100.0,100.0,75.0,100.0,80.0,100.0,83.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,6,0.0,0,2.0,1,3
50.0,0.0,15.0,100.0,60.0,100.0,20.0,0.0,80.0,20.0,75.0,0.0,40.0,71.0,100.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,100.0,100.0,0.0,90.0,100.0,0.0,100.0,50.0,0.0,0.0,100.0,90.0,100.0,100.0,0.0,100.0,100.0,0.0,33.0,9,0.0,1,1.0,0,1
100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,83.0,100.0,100.0,100.0,100.0,100.0,87.0,93.0,100.0,93.0,90.91,97.0,100.0,100.0,100.0,95.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,6,0.0,1,2.0,1,3
46.0,100.0,0.0,100.0,100.0,100.0,80.0,50.0,60.0,50.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,70.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,70.0,6,0.0,0,1.0,1,3
55.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,60.0,83.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,94.0,0.0,90.0,90.0,95.0,100.0,95.0,0.0,100.0,45.0,100.0,0.0,100.0,45.0,0.0,0.0,100.0,0.0,0.0,0.0,28.0,1,0.0,0,2.0,0,0
25.0,75.0,95.0,100.0,60.0,0.0,40.0,25.0,60.0,33.3,100.0,80.0,60.0,87.0,73.0,90.0,83.0,74.0,100.0,76.0,90.0,100.0,97.0,50.0,90.0,100.0,100.0,100.0,20.0,51.0,100.0,85.0,10.0,100.0,45.0,100.0,100.0,100.0,100.0,100.0,100.0,77.0,7,0.0,0,1.0,1,3
93.0,100.0,0.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,25.0,80.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,65.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,7,0.0,0,1.0,1,3
26.0,85.0,0.0,0.0,100.0,0.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,8,0.0,0,1.0,1,1
20.0,100.0,0.0,100.0,20.0,100.0,60.0,100.0,40.0,0.0,50.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,98.0,86.0,100.0,0.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,1,0.0,0,1.0,1,0
21.0,35.0,85.0,100.0,20.0,100.0,40.0,50.0,40.0,80.0,75.0,20.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,65.0,100.0,100.0,100.0,100.0,30.0,10.0,100.0,5.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,0.0,63.0,9,0.0,0,1.0,1,4
45.0,70.0,0.0,100.0,100.0,100.0,100.0,0.0,40.0,80.0,50.0,40.0,100.0,80.0,93.0,94.0,0.0,81.0,82.0,0.0,93.0,92.0,75.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,50.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,11,0.0,0,1.0,1,1
